dataset,error_model,rate,analysis,metric,baseline,value,rel_change_pct,rel_std_pct,n
BANC,merge_errors,2.0,degree_distribution,metric_total_degree_std,111.71935962728317,111.13868759067084,-0.5197595461964324,0.08883510124374464,5
BANC,merge_errors,2.0,degree_distribution,metric_in_degree_max,4707.0,4651.2,-1.1854684512428337,0.30798589801436366,5
BANC,merge_errors,2.0,degree_distribution,metric_out_degree_max,4782.0,4721.2,-1.2714345462149768,0.22027928201193964,5
BANC,merge_errors,2.0,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.04589301797952482,1.1569390051768036,0.32728511638465174,5
BANC,merge_errors,2.0,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,2.0,connected_components,metric_wcc_max_size,153952.0,152776.0,-0.7638744543753897,0.0,5
BANC,merge_errors,2.0,connected_components,metric_scc_count,18345.0,18331.2,-0.07522485690923561,0.012140123985456573,5
BANC,merge_errors,2.0,connected_components,metric_scc_max_size,139405.0,138243.8,-0.8329686883540846,0.0020987394768233266,5
BANC,merge_errors,2.0,reciprocity,metric_reciprocity,0.1299390807959521,0.13049689468483003,0.4292887755254238,0.0746776590881541,5
BANC,merge_errors,3.0,basic_structure,metric_node_count,158262.0,156498.0,-1.1146074231337908,0.0,5
BANC,merge_errors,3.0,basic_structure,metric_edge_count,3990039.0,3935522.8,-1.3663074471201957,0.09278383637621637,5
BANC,merge_errors,3.0,basic_structure,metric_total_synapses,23556214.0,23552105.2,-0.017442531299812207,0.002641494497675684,5
BANC,merge_errors,3.0,basic_structure,metric_weight_mean,5.903755326702321,5.984497357882816,1.3676385065502998,0.09427460445275107,5
BANC,merge_errors,3.0,basic_structure,metric_weight_variance,89.45748753848277,93.83820390346668,4.896981220380706,0.37063673223724397,5
BANC,merge_errors,3.0,basic_structure,metric_weight_std,9.45819684392764,9.686997020185926,2.4190676091202348,0.18086491236997312,5
BANC,merge_errors,3.0,basic_structure,metric_weight_max,913.0,913.0,0.0,0.0,5
BANC,merge_errors,3.0,basic_structure,metric_density,0.0001593039650148,0.00016068954622807999,0.8697719564929013,0.09488729634356538,5
BANC,merge_errors,3.0,degree_distribution,metric_total_degree_mean,50.42320961443682,50.29486383212564,-0.25453711354866193,0.09382966883010142,5
BANC,merge_errors,3.0,degree_distribution,metric_in_degree_mean,25.21160480721841,25.14743191606282,-0.25453711354866193,0.09382966883010348,5
BANC,merge_errors,3.0,degree_distribution,metric_out_degree_mean,25.21160480721841,25.14743191606282,-0.25453711354866193,0.09382966883010348,5
BANC,merge_errors,3.0,degree_distribution,metric_total_degree_std,111.71935962728317,110.80119985258636,-0.8218448241736774,0.09390517158515858,5
BANC,merge_errors,3.0,degree_distribution,metric_in_degree_max,4707.0,4615.6,-1.9417888251540183,0.5839232798312788,5
BANC,merge_errors,3.0,degree_distribution,metric_out_degree_max,4782.0,4685.0,-2.0284399832705984,0.555796456390806,5
BANC,merge_errors,3.0,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.04560239595484921,1.7828723557415025,0.43159662085878214,5
BANC,merge_errors,3.0,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,3.0,connected_components,metric_wcc_max_size,153952.0,152188.0,-1.1458116815630848,0.0,5
BANC,merge_errors,3.0,connected_components,metric_scc_count,18345.0,18323.8,-0.11556282365767635,0.017375173017726057,5
BANC,merge_errors,3.0,connected_components,metric_scc_max_size,139405.0,137663.4,-1.2493095656540338,0.0029261616232374938,5
BANC,merge_errors,3.0,reciprocity,metric_reciprocity,0.1299390807959521,0.13043867937230144,0.38448677125389574,0.06232480410421963,5
BANC,merge_errors,5.0,basic_structure,metric_node_count,158262.0,155322.0,-1.8576790385563182,0.0,5
BANC,merge_errors,5.0,basic_structure,metric_edge_count,3990039.0,3891822.8,-2.461534837128163,0.10847032316661871,5
BANC,merge_errors,5.0,basic_structure,metric_total_synapses,23556214.0,23548416.8,-0.03310039550497909,0.0028878632195361016,5
BANC,merge_errors,5.0,basic_structure,metric_weight_mean,5.903755326702321,6.0507497868082165,2.489846749594263,0.11422678167553585,5
BANC,merge_errors,5.0,basic_structure,metric_weight_variance,89.45748753848277,98.73981523100159,10.376244569271805,0.40918242784282993,5
BANC,merge_errors,5.0,basic_structure,metric_weight_std,9.45819684392764,9.936773954393525,5.0599191195004725,0.19455469977395884,5
BANC,merge_errors,5.0,basic_structure,metric_weight_max,913.0,914.0,0.10952902519167579,0.21905805038335158,5
BANC,merge_errors,5.0,basic_structure,metric_density,0.0001593039650148,0.00016132062872484,1.2659218556503877,0.1126155435220394,5
BANC,merge_errors,5.0,degree_distribution,metric_total_degree_mean,50.42320961443682,50.11296274835503,-0.6152858345474359,0.11052349496526942,5
BANC,merge_errors,5.0,degree_distribution,metric_in_degree_mean,25.21160480721841,25.056481374177515,-0.6152858345474359,0.11052349496526942,5
BANC,merge_errors,5.0,degree_distribution,metric_out_degree_mean,25.21160480721841,25.056481374177515,-0.6152858345474359,0.11052349496526942,5
BANC,merge_errors,5.0,degree_distribution,metric_total_degree_std,111.71935962728317,110.02511330428815,-1.5165199018749647,0.09703479614408916,5
BANC,merge_errors,5.0,degree_distribution,metric_in_degree_max,4707.0,4555.2,-3.2249840662842617,0.6206145350649587,5
BANC,merge_errors,5.0,degree_distribution,metric_out_degree_max,4782.0,4624.4,-3.2956921790046083,0.6371190163484975,5
BANC,merge_errors,5.0,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.044694748689255735,3.737736907793115,0.8782793485293834,5
BANC,merge_errors,5.0,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,5.0,connected_components,metric_wcc_max_size,153952.0,151012.0,-1.9096861359384745,0.0,5
BANC,merge_errors,5.0,connected_components,metric_scc_count,18345.0,18310.4,-0.1886072499318536,0.027709490383513405,5
BANC,merge_errors,5.0,connected_components,metric_scc_max_size,139405.0,136501.0,-2.0831390552706144,0.004304006312542592,5
BANC,merge_errors,5.0,reciprocity,metric_reciprocity,0.1299390807959521,0.1302528388424457,0.24146549642468004,0.11073547092892336,5
BANC,merge_errors,7.5,basic_structure,metric_node_count,158262.0,153851.0,-2.787150421453034,0.0,5
BANC,merge_errors,7.5,basic_structure,metric_edge_count,3990039.0,3832715.2,-3.9429138411930262,0.08981567121029674,5
BANC,merge_errors,7.5,basic_structure,metric_total_synapses,23556214.0,23545149.8,-0.04696934745116196,0.002715369064423527,5
BANC,merge_errors,7.5,basic_structure,metric_weight_mean,5.903755326702321,6.143208994369712,4.0559551406942225,0.09782853480195483,5
BANC,merge_errors,7.5,basic_structure,metric_weight_variance,89.45748753848277,104.29162198249466,16.58232849165427,0.1648601605000741,5
BANC,merge_errors,7.5,basic_structure,metric_weight_std,9.45819684392764,10.212324411607767,7.973269959636048,0.07631113275589879,5
BANC,merge_errors,7.5,basic_structure,metric_weight_max,913.0,914.6,0.17524644030668377,0.22553406661526837,5
BANC,merge_errors,7.5,basic_structure,metric_density,0.0001593039650148,0.00016192306841908001,1.6440917864390232,0.09503965500506462,5
BANC,merge_errors,7.5,degree_distribution,metric_total_degree_mean,50.42320961443682,49.82372815256319,-1.1888998468316279,0.09239074011273019,5
BANC,merge_errors,7.5,degree_distribution,metric_in_degree_mean,25.21160480721841,24.911864076281596,-1.1888998468316279,0.09239074011273372,5
BANC,merge_errors,7.5,degree_distribution,metric_out_degree_mean,25.21160480721841,24.911864076281596,-1.1888998468316279,0.09239074011273372,5
BANC,merge_errors,7.5,degree_distribution,metric_total_degree_std,111.71935962728317,109.02232354186972,-2.414117028965494,0.07283832011394328,5
BANC,merge_errors,7.5,degree_distribution,metric_in_degree_max,4707.0,4469.8,-5.03930316549819,1.0313238295051006,5
BANC,merge_errors,7.5,degree_distribution,metric_out_degree_max,4782.0,4528.4,-5.303220409870354,1.0184345465645788,5
BANC,merge_errors,7.5,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.04384633167760104,5.565033043981955,0.9185851310410084,5
BANC,merge_errors,7.5,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,7.5,connected_components,metric_wcc_max_size,153952.0,149541.0,-2.8651787570151734,0.0,5
BANC,merge_errors,7.5,connected_components,metric_scc_count,18345.0,18288.4,-0.30853093485962685,0.028345598255655496,5
BANC,merge_errors,7.5,connected_components,metric_scc_max_size,139405.0,135053.0,-3.1218392453642263,0.004581964613226588,5
BANC,merge_errors,7.5,reciprocity,metric_reciprocity,0.1299390807959521,0.13017071285262988,0.1782620403799246,0.034222649133698047,5
BANC,merge_errors,10.0,basic_structure,metric_node_count,158262.0,152381.0,-3.7159899407311925,0.0,5
BANC,merge_errors,10.0,basic_structure,metric_edge_count,3990039.0,3764995.8,-5.640125322083323,0.09245744176572694,5
BANC,merge_errors,10.0,basic_structure,metric_total_synapses,23556214.0,23541898.6,-0.060771225800540396,0.0040461040724241795,5
BANC,merge_errors,10.0,basic_structure,metric_weight_mean,5.903755326702321,6.252841312101628,5.91294804885313,0.10421412895316527,5
BANC,merge_errors,10.0,basic_structure,metric_weight_variance,89.45748753848277,113.50951978722898,26.88655014863851,1.047613897888416,5
BANC,merge_errors,10.0,basic_structure,metric_weight_std,9.45819684392764,10.653993835178005,12.642970018308421,0.4651024815241278,5
BANC,merge_errors,10.0,basic_structure,metric_weight_max,913.0,1024.0,12.157721796276014,4.292643579904802,5
BANC,merge_errors,10.0,basic_structure,metric_density,0.0001593039650148,0.0001621458013933,1.7839081269797503,0.0997317958637219,5
BANC,merge_errors,10.0,degree_distribution,metric_total_degree_mean,50.42320961443682,49.41555443263924,-1.998395559312187,0.09602574893672945,5
BANC,merge_errors,10.0,degree_distribution,metric_in_degree_mean,25.21160480721841,24.70777721631962,-1.998395559312187,0.09602574893672945,5
BANC,merge_errors,10.0,degree_distribution,metric_out_degree_mean,25.21160480721841,24.70777721631962,-1.998395559312187,0.09602574893672945,5
BANC,merge_errors,10.0,degree_distribution,metric_total_degree_std,111.71935962728317,107.75906230922574,-3.5448621718471407,0.09017027329552699,5
BANC,merge_errors,10.0,degree_distribution,metric_in_degree_max,4707.0,4382.4,-6.896112173358835,0.935608106219202,5
BANC,merge_errors,10.0,degree_distribution,metric_out_degree_max,4782.0,4436.4,-7.227101631116694,1.00764272249846,5
BANC,merge_errors,10.0,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.04353732106290438,6.230571210378787,1.0762709558883043,5
BANC,merge_errors,10.0,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,10.0,connected_components,metric_wcc_max_size,153952.0,148071.0,-3.8200218249844107,0.0,5
BANC,merge_errors,10.0,connected_components,metric_scc_count,18345.0,18266.6,-0.4273644044698907,0.03171008901008228,5
BANC,merge_errors,10.0,connected_components,metric_scc_max_size,139405.0,133608.0,-4.158387432301567,0.005192628979119503,5
BANC,merge_errors,10.0,reciprocity,metric_reciprocity,0.1299390807959521,0.13031026679731622,0.28566155700840534,0.17653740960025036,5
BANC,merge_errors,15.0,basic_structure,metric_node_count,158262.0,149441.0,-5.57366897928751,0.0,5
BANC,merge_errors,15.0,basic_structure,metric_edge_count,3990039.0,3633321.6,-8.940198328888513,0.08894811771564069,5
BANC,merge_errors,15.0,basic_structure,metric_total_synapses,23556214.0,23535295.6,-0.08880204603336729,0.00589756566846435,5
BANC,merge_errors,15.0,basic_structure,metric_weight_mean,5.903755326702321,6.4776311931816695,9.720522527140375,0.1038621831832382,5
BANC,merge_errors,15.0,basic_structure,metric_weight_variance,89.45748753848277,128.3791890694996,43.50860123840782,1.3029500630232025,5
BANC,merge_errors,15.0,basic_structure,metric_weight_std,9.45819684392764,11.330337779318661,19.79384618742604,0.5427149013043969,5
BANC,merge_errors,15.0,basic_structure,metric_weight_max,913.0,1159.6,27.00985761226724,0.13143483023001096,5
BANC,merge_errors,15.0,basic_structure,metric_density,0.0001593039650148,0.000162692381646,2.1270133677370824,0.09975867989928727,5
BANC,merge_errors,15.0,degree_distribution,metric_total_degree_mean,50.42320961443682,48.62549902637161,-3.565244263130974,0.09419842617429172,5
BANC,merge_errors,15.0,degree_distribution,metric_in_degree_mean,25.21160480721841,24.312749513185803,-3.565244263130974,0.09419842617428595,5
BANC,merge_errors,15.0,degree_distribution,metric_out_degree_mean,25.21160480721841,24.312749513185803,-3.565244263130974,0.09419842617428595,5
BANC,merge_errors,15.0,degree_distribution,metric_total_degree_std,111.71935962728317,105.22446984425478,-5.813575914413187,0.14340489399661804,5
BANC,merge_errors,15.0,degree_distribution,metric_in_degree_max,4707.0,4185.6,-11.077119184193746,0.9057030761516387,5
BANC,merge_errors,15.0,degree_distribution,metric_out_degree_max,4782.0,4225.4,-11.639481388540366,1.1075413704218153,5
BANC,merge_errors,15.0,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.0448204921439288,3.4669142749147333,1.5367193817396747,5
BANC,merge_errors,15.0,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,15.0,connected_components,metric_wcc_max_size,153952.0,145131.0,-5.729707960922885,0.0,5
BANC,merge_errors,15.0,connected_components,metric_scc_count,18345.0,18220.8,-0.6770237121831602,0.02271209229326755,5
BANC,merge_errors,15.0,connected_components,metric_scc_max_size,139405.0,130715.8,-6.233061941824179,0.003696882816749794,5
BANC,merge_errors,15.0,reciprocity,metric_reciprocity,0.1299390807959521,0.13153018433758928,1.2244996131192862,0.1243167635965268,5
BANC,merge_errors,20.0,basic_structure,metric_node_count,158262.0,146501.0,-7.431348017843828,0.0,5
BANC,merge_errors,20.0,basic_structure,metric_edge_count,3990039.0,3504141.6,-12.177760668504742,0.13384346585087448,5
BANC,merge_errors,20.0,basic_structure,metric_total_synapses,23556214.0,23530251.2,-0.11021635310326501,0.004752063145628861,5
BANC,merge_errors,20.0,basic_structure,metric_weight_mean,5.903755326702321,6.7149985782261385,13.74113943805589,0.17346181442038713,5
BANC,merge_errors,20.0,basic_structure,metric_weight_variance,89.45748753848277,143.01274905868473,59.86671769332176,1.2156304597997287,5
BANC,merge_errors,20.0,basic_structure,metric_weight_std,9.45819684392764,11.958707160567979,26.43749498875908,0.48127985590670064,5
BANC,merge_errors,20.0,basic_structure,metric_weight_max,913.0,1955.8,114.21686746987952,5.526778609127433,5
BANC,merge_errors,20.0,basic_structure,metric_density,0.0001593039650148,0.00016326888751678,2.488903839657511,0.1561958588771,5
BANC,merge_errors,20.0,degree_distribution,metric_total_degree_mean,50.42320961443682,47.837784042429746,-5.127451409334392,0.1445883276734663,5
BANC,merge_errors,20.0,degree_distribution,metric_in_degree_mean,25.21160480721841,23.918892021214873,-5.127451409334392,0.14458832767346164,5
BANC,merge_errors,20.0,degree_distribution,metric_out_degree_mean,25.21160480721841,23.918892021214873,-5.127451409334392,0.14458832767346164,5
BANC,merge_errors,20.0,degree_distribution,metric_total_degree_std,111.71935962728317,103.04656202485482,-7.763021226905018,0.16402592303917818,5
BANC,merge_errors,20.0,degree_distribution,metric_in_degree_max,4707.0,4011.8,-14.769492245591668,0.8978752107485364,5
BANC,merge_errors,20.0,degree_distribution,metric_out_degree_max,4782.0,4030.0,-15.725637808448347,1.0911847785750726,5
BANC,merge_errors,20.0,assortativity,metric_degree_assortativity,-0.0464301869222043,-0.044937493211950716,3.2149207427371587,0.49909158206426124,5
BANC,merge_errors,20.0,connected_components,metric_wcc_count,4306.0,4306.0,0.0,0.0,5
BANC,merge_errors,20.0,connected_components,metric_wcc_max_size,153952.0,142191.0,-7.63939409686136,0.0,5
BANC,merge_errors,20.0,connected_components,metric_scc_count,18345.0,18169.6,-0.9561188334696182,0.016748205500940003,5
BANC,merge_errors,20.0,connected_components,metric_scc_max_size,139405.0,127828.8,-8.30400631254259,0.0022864857717455225,5
BANC,merge_errors,20.0,reciprocity,metric_reciprocity,0.1299390807959521,0.13350490910294538,2.7442308235140054,0.12607949014558575,5
BANC,missed_synapses,0.25,basic_structure,metric_node_count,158262.0,158262.0,0.0,0.0,5
BANC,missed_synapses,0.25,basic_structure,metric_edge_count,3990039.0,3988758.8,-0.03208489942078727,0.000590622731122395,5
BANC,missed_synapses,0.25,basic_structure,metric_total_synapses,23556214.0,23497396.0,-0.24969207700354565,0.000681890219860857,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_mean,5.903755326702321,5.890904208178071,-0.21767701764544098,0.0006285822726886728,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_variance,89.45748753848277,89.07658486693808,-0.4257918280801622,0.005589656743664972,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_std,9.45819684392764,9.438039245349787,-0.21312306045728857,0.002800811387376701,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_max,913.0,912.8,-0.02190580503834014,0.04381161007667032,5
BANC,missed_synapses,0.25,basic_structure,metric_density,0.0001593039650148,0.00015925285249787999,-0.03208489940301074,0.0005906227309326878,5
