dataset,error_model,error_rate,error_rate_percent,analysis_name,metric_name,category,real_n,null_n,real_baseline_mean,null_baseline_mean,real_perturbed_mean,null_perturbed_mean,real_mean_relative_change,real_std_relative_change,null_mean_relative_change,null_std_relative_change,effect_difference,cohens_d,test_name,p_value_raw,p_value_adjusted,is_significant,interpretation
BANC,missed_synapses,0.05,5.0%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,81.99833670793772,81.7787890901263,-0.08338207382960844,0.0002709861418798909,-0.08583628558820469,0.000151257459602699,0.002454211758596253,11.183716123959144,welch_t_test,1.3748382544341669e-06,4.143093658632692e-06,True,"At 5.0% error rate, the secondary change in weight variance was significantly greater in Real (-8.34%) than Null (-8.58%) (difference = +0.25%, d = 11.18, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18345.6,17029.2,3.2706459525756336e-05,2.9856776097310773e-05,0.0031338360037699796,0.0002897826078286757,-0.0031011295442442233,-15.054613443646284,welch_t_test,1.547222317009029e-05,3.8336730743668165e-05,True,"At 5.0% error rate, the secondary change in scc count was significantly less in Real (+0.00%) than Null (+0.31%) (difference = -0.31%, d = -15.05, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,139404.4,141233.8,-4.304006312542591e-06,3.9290022417070124e-06,-0.00037653853503855994,3.481813295281428e-05,0.00037223452872601733,15.023756984666296,welch_t_test,1.5062284626244075e-05,3.745973388459958e-05,True,"At 5.0% error rate, the secondary change in scc max size was significantly greater in Real (-0.00%) than Null (-0.04%) (difference = +0.04%, d = 15.02, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,connected_components,wcc_count,secondary_emergent,5,5,4306.0,4303.0,4306.2,4315.4,4.644681839294008e-05,0.00010385824326520156,0.0028817104345805,0.0007637311980085913,-0.00283526361618756,-5.202222769697876,welch_t_test,0.001017467691357585,0.001917425029628801,True,"At 5.0% error rate, the secondary change in wcc count was significantly less in Real (+0.00%) than Null (+0.29%) (difference = -0.28%, d = -5.20, p_adj = 0.0019). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,153951.8,153945.6,-1.299106214924132e-06,2.904889806562811e-06,-8.05414463684762e-05,2.134566144680002e-05,7.924234015355207e-05,5.202090469149091,welch_t_test,0.0010173362255547673,0.001917425029628801,True,"At 5.0% error rate, the secondary change in wcc max size was significantly greater in Real (-0.00%) than Null (-0.01%) (difference = +0.01%, d = 5.20, p_adj = 0.0019). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,in_degree_max,secondary_emergent,5,5,4707.0,4707.0,4631.0,4687.0,-0.016146165285744637,0.0011140948036649156,-0.0042489908646696,0.00067182444448021,-0.011897174421075036,-12.932646029847696,welch_t_test,3.4056552079256194e-07,1.1506986535869895e-06,True,"At 5.0% error rate, the secondary change in in degree max was significantly less in Real (-1.61%) than Null (-0.42%) (difference = -1.19%, d = -12.93, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,60.5042323895345,60.667715849047134,-0.00896548765318622,8.382984828273834e-05,-0.0062876956347407,0.00014502958785286144,-0.0026777920184455194,-22.606851246861382,welch_t_test,1.2905356324088e-08,5.794418376385821e-08,True,"At 5.0% error rate, the secondary change in in degree std was significantly less in Real (-0.90%) than Null (-0.63%) (difference = -0.27%, d = -22.61, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3660.7621580014884,3680.571809059441,-0.017850589715558345,0.00016616447729318092,-0.01253583932622122,0.00028821567161289505,-0.005314750389337125,-22.592559757447134,welch_t_test,1.32464488850461e-08,5.9079162027305604e-08,True,"At 5.0% error rate, the secondary change in in degree variance was significantly less in Real (-1.79%) than Null (-1.25%) (difference = -0.53%, d = -22.59, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,out_degree_std,secondary_emergent,5,5,58.00744650135605,58.00744650135605,57.476024118589656,57.486483125439506,-0.009161278677453333,0.00012191759531388631,-0.0089809741220784,6.324672020431526e-05,-0.00018030455537493273,-1.8565397598348763,welch_t_test,0.02606317725710842,0.04337379498757595,True,"At 5.0% error rate, the secondary change in out degree std was significantly less in Real (-0.92%) than Null (-0.90%) (difference = -0.02%, d = -1.86, p_adj = 0.0434). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,out_degree_variance,secondary_emergent,5,5,3364.863849607683,3364.863849607683,3303.493388492699,3304.6957528994026,-0.018238616436780396,0.00024161474031989845,-0.017881287147857278,0.00012535583998886488,-0.00035732928892311805,-1.856515715453146,welch_t_test,0.026062453915402854,0.04337379498757595,True,"At 5.0% error rate, the secondary change in out degree variance was significantly less in Real (-1.82%) than Null (-1.79%) (difference = -0.04%, d = -1.86, p_adj = 0.0434). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,total_degree_max,secondary_emergent,5,5,9489.0,9489.0,9343.6,9407.4,-0.01532300558541469,0.0004254743226512036,-0.008599430920012602,0.0006261334504168316,-0.006723574665402087,-12.560612733782497,welch_t_test,1.9100541904977652e-07,6.725401333910552e-07,True,"At 5.0% error rate, the secondary change in total degree max was significantly less in Real (-1.53%) than Null (-0.86%) (difference = -0.67%, d = -12.56, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,total_degree_std,secondary_emergent,5,5,111.71935962728317,111.71935962728317,110.68786890919455,110.87011916552392,-0.009232873528185687,9.91266453240641e-05,-0.00760155146424458,6.652648310648097e-05,-0.001631322063941107,-19.32497147663845,welch_t_test,1.046994453470954e-08,4.7648931249800564e-08,True,"At 5.0% error rate, the secondary change in total degree std was significantly less in Real (-0.92%) than Null (-0.76%) (difference = -0.16%, d = -19.32, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,degree_distribution,total_degree_variance,secondary_emergent,5,5,12481.215315530224,12481.215315530224,12251.80442177229,12292.183367968693,-0.01838049324191047,0.00019643407496772026,-0.015145315803207179,0.00013204089261774173,-0.0032351774387032895,-19.330234377183096,welch_t_test,1.031834238882028e-08,4.7280623685758675e-08,True,"At 5.0% error rate, the secondary change in total degree variance was significantly less in Real (-1.84%) than Null (-1.51%) (difference = -0.32%, d = -19.33, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.05,5.0%,reciprocity,reciprocity,secondary_emergent,5,5,0.1299390807959521,0.0039814147180015,0.12975792162135585,0.00393874265839812,-0.001394185440488788,0.00011301181152239446,-0.0107178132964686,0.0014992265746273914,0.00932362785597981,8.770054347846271,welch_t_test,0.00014606106384371307,0.00031419566466702267,True,"At 5.0% error rate, the secondary change in reciprocity was significantly greater in Real (-0.14%) than Null (-1.07%) (difference = +0.93%, d = 8.77, p_adj = 0.0003). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,basic_structure,weight_max,secondary_emergent,5,5,913.0,913.0,874.6,838.0,-0.042059145673603505,0.01113215855182643,-0.0821467688937568,0.008232911488703648,0.040087623220153294,4.094564301733004,welch_t_test,0.000275630499900343,0.0005708879394220726,True,"At 10.0% error rate, the secondary change in weight max was significantly greater in Real (-4.21%) than Null (-8.21%) (difference = +4.01%, d = 4.09, p_adj = 0.0006). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,basic_structure,weight_std,secondary_emergent,5,5,9.45819684392764,9.45819684392764,8.653049705121362,8.62670158258977,-0.08512691711668066,0.00013826729188314872,-0.08791266190148131,0.0001041850990406727,0.002785744784800648,22.755989103749073,welch_t_test,1.2978439231375778e-09,7.2962822233532735e-09,True,"At 10.0% error rate, the secondary change in weight std was significantly greater in Real (-8.51%) than Null (-8.79%) (difference = +0.28%, d = 22.76, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,74.8752705674883,74.4199809718724,-0.16300722692129588,0.0002530061958437164,-0.1680966789967307,0.00019005638307861966,0.005089452075434819,22.745536775270054,welch_t_test,1.3329702280962852e-09,7.43130902163679e-09,True,"At 10.0% error rate, the secondary change in weight variance was significantly greater in Real (-16.30%) than Null (-16.81%) (difference = +0.51%, d = 22.75, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18353.8,17088.8,0.00047969473971109296,0.0002480090087997237,0.0066446748350612,0.0007036822883608882,-0.006164980095350107,-11.685436702038267,welch_t_test,8.863757226967166e-06,2.3719414339364137e-05,True,"At 10.0% error rate, the secondary change in scc count was significantly less in Real (+0.05%) than Null (+0.66%) (difference = -0.62%, d = -11.69, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,139396.6,141174.2,-6.025608837559628e-05,2.98362818307599e-05,-0.00079837493895398,8.45492545472089e-05,0.0007381188505783837,11.64249925110185,welch_t_test,8.988915410012369e-06,2.376910833714733e-05,True,"At 10.0% error rate, the secondary change in scc max size was significantly greater in Real (-0.01%) than Null (-0.08%) (difference = +0.07%, d = 11.64, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,connected_components,wcc_count,secondary_emergent,5,5,4306.0,4303.0,4308.2,4324.6,0.0005109150023223409,0.00034445882429612925,0.0050197536602370006,0.0010470723054677043,-0.00450883865791466,-5.784813427270128,welch_t_test,0.00030496235915708763,0.0006239138173580783,True,"At 10.0% error rate, the secondary change in wcc count was significantly less in Real (+0.05%) than Null (+0.50%) (difference = -0.45%, d = -5.78, p_adj = 0.0006). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,153949.8,153936.4,-1.4290168364165454e-05,9.634429545696922e-06,-0.0001402980033515,2.9264813328502894e-05,0.00012600783498733454,5.783914897544899,welch_t_test,0.0003047813282350671,0.0006239138173580783,True,"At 10.0% error rate, the secondary change in wcc max size was significantly greater in Real (-0.00%) than Null (-0.01%) (difference = +0.01%, d = 5.78, p_adj = 0.0006). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,degree_distribution,in_degree_max,secondary_emergent,5,5,4707.0,4707.0,4555.6,4667.6,-0.03216486084554918,0.003066199698961237,-0.00837051200339916,0.0013233406842912616,-0.023794348842150023,-10.076196953339752,welch_t_test,8.973755671165006e-06,2.376910833714733e-05,True,"At 10.0% error rate, the secondary change in in degree max was significantly less in Real (-3.22%) than Null (-0.84%) (difference = -2.38%, d = -10.08, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,59.913864094349506,60.24627130369451,-0.018635478204539487,0.00020807741119996222,-0.0131907844434006,0.00011549118249607048,-0.005444693761138887,-32.35550764992577,welch_t_test,1.9462598692082127e-09,1.0585754898376376e-08,True,"At 10.0% error rate, the secondary change in in degree std was significantly less in Real (-1.86%) than Null (-1.32%) (difference = -0.54%, d = -32.36, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,missed_synapses,0.1,10.0%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3589.671239818433,3629.6132457707463,-0.03692364072419997,0.0004084096729010577,-0.02620756142199846,0.00022794479332531204,-0.01071607930220151,-32.401838247244484,welch_t_test,1.8280876269545226e-09,1.0062712474327187e-08,True,"At 10.0% error rate, the secondary change in in degree variance was significantly less in Real (-3.69%) than Null (-2.62%) (difference = -1.07%, d = -32.40, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
